,Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Loss_Ratio,Loss_Ratio_Classified
1345,4891,0,0,0,287.29808080000004,0,1,3,14,1,1,36844,2,1,73,10,11,0,1,1,5,1,0,283.966321,2,2,0.3577809225404733,0
1346,4744,0,3,3,992.7877699,0,2,2,3,1,0,58703,0,1,127,32,26,2,6,1,5,2,0,227.91607599999998,3,1,0.3006625590248334,0
1347,6182,0,4,4,348.26870069999995,0,2,1,22,1,1,65162,0,1,86,11,59,0,1,1,5,1,2,134.43008400000002,2,2,0.06863789923137563,0
1348,4982,0,0,0,399.1727249,0,2,2,33,1,0,54964,1,1,99,13,53,0,1,1,4,3,0,525.515271,2,2,0.07607637219363446,0
1349,6328,0,0,0,551.0107444,0,1,3,1,1,1,61401,0,1,69,8,77,0,3,1,4,3,2,144.439335,2,2,0.10370990860154339,0
1350,836,0,0,0,360.0934326,1,1,1,48,0,0,25147,1,0,101,7,54,0,1,0,2,3,0,694.598288,3,2,0.06602373168316832,0
1351,5597,0,0,0,541.945812,0,1,4,27,1,0,73536,2,1,67,29,27,0,6,1,3,1,1,172.51852399999999,1,2,0.2995830912106136,0
1352,6336,0,0,0,581.0630529,0,1,1,39,1,0,24860,1,1,73,2,35,0,8,1,4,4,3,350.4,2,3,0.22742193851272016,0
1353,7562,0,2,2,394.2725768,0,2,3,22,1,1,65404,2,1,99,16,79,0,1,1,4,1,1,300.703109,2,3,0.05041204152921622,0
1354,2541,0,0,0,312.6271893,0,2,1,40,1,1,34510,1,0,81,0,54,0,1,1,5,1,0,388.8,2,1,0.07147398017832647,0
1355,1291,0,2,2,353.00077450000003,0,3,3,33,0,1,0,1,0,108,7,55,0,1,0,2,3,0,777.6,1,2,0.05942773981481482,0
1356,6081,0,1,1,502.9296953,0,1,3,10,1,1,40113,2,0,67,2,43,3,5,0,1,3,1,262.047663,1,2,0.17456775262061783,0
1357,8301,0,3,3,477.29438480000005,1,2,1,40,0,1,20993,1,0,133,35,90,0,1,1,5,1,0,638.4,3,2,0.0398742176106934,0
1358,4937,0,0,0,220.23352000000003,0,1,3,14,0,0,0,1,1,61,2,34,1,1,1,5,3,2,292.8,1,2,0.10618781099324977,0
1359,5480,0,1,1,871.7049832999999,1,1,2,36,1,1,83846,1,1,74,22,94,3,2,1,5,1,0,355.2,2,3,0.12531699012363426,0
1360,3199,0,3,3,1037.388882,0,2,2,11,1,0,62587,1,1,86,30,47,0,2,1,3,1,1,412.8,2,2,0.25665237060860957,0
1361,6866,0,1,1,725.0029606,0,1,3,31,0,1,0,1,0,69,17,10,0,2,1,5,4,2,496.8,1,2,1.0507289284057972,1
1362,3894,0,2,2,430.74227750000006,0,1,1,8,1,1,73345,1,1,107,7,62,0,1,1,3,4,0,513.6,3,2,0.06492949615616522,0
1363,1490,0,0,0,304.02538369999996,0,2,1,24,0,0,0,1,0,83,30,44,0,1,1,5,3,0,989.105367,2,1,0.08324900977546548,0
1364,2167,0,2,2,1916.0989940000002,1,2,4,43,1,0,22705,1,0,239,19,59,0,7,1,3,1,0,1294.700423,4,2,0.13588390851712645,0
1365,4765,0,1,1,539.1078171,0,2,2,43,1,1,21440,1,1,135,7,19,0,1,1,5,2,0,972.0,3,2,0.21017848619883042,0
1366,6764,0,0,0,528.5307579,0,1,3,14,1,0,22627,1,1,67,19,43,0,8,1,3,1,0,321.6,2,2,0.18345392499132246,0
1367,6657,0,2,2,802.4992989,0,1,4,34,1,0,38702,0,1,101,7,32,3,3,1,5,3,3,253.36433300000002,3,3,0.24829805040222772,0
1368,7783,0,2,2,281.0464447,1,1,3,50,1,1,26790,1,1,71,4,41,0,1,1,5,1,0,340.8,1,2,0.09654635681896255,0
1369,4060,0,3,3,773.9550403,0,2,3,22,1,0,64859,2,1,96,24,11,0,8,1,4,2,2,266.949266,2,2,0.7329119699810606,1
1370,2619,0,1,1,217.57400209999997,0,1,2,54,0,0,0,1,0,61,31,15,0,1,1,5,3,3,479.097472,2,2,0.2377857946448087,0
1371,1444,0,4,4,327.51619900000003,0,2,1,15,1,0,69263,1,1,81,8,12,2,1,1,5,2,0,494.847804,1,2,0.3369508220164609,0
1372,7427,0,0,0,265.26953430000003,0,1,3,0,1,1,82655,1,1,66,8,93,0,1,1,4,1,3,316.8,1,2,0.043217584604105574,0
1373,6404,0,2,2,504.8226244,0,1,1,33,1,0,29401,1,0,65,30,56,0,4,1,5,3,1,312.0,2,1,0.13868753417582416,0
1374,2953,0,1,1,551.541017,0,2,3,51,0,1,0,1,0,79,5,62,0,7,2,7,1,3,379.2,2,1,0.11260535259289506,0
1375,7560,0,3,3,485.8429375,0,1,2,34,1,0,26480,1,0,63,13,17,0,3,1,3,1,2,378.69523799999996,1,2,0.4536348622782446,0
1376,2006,0,0,0,214.49215350000003,0,1,1,27,0,0,0,1,0,61,34,35,1,1,1,3,1,0,292.8,2,2,0.10046470889929744,0
1377,3228,0,2,2,604.2618486,0,2,3,0,0,1,0,1,0,83,12,21,0,5,1,3,4,3,904.385726,1,2,0.3466792017211704,0
1378,6426,0,0,0,338.72033369999997,0,2,1,12,1,0,73268,0,1,84,18,18,0,1,1,5,2,0,93.623377,2,2,0.2240213847222222,0
1379,951,0,0,0,1086.427491,0,1,5,58,1,0,95579,2,0,67,19,78,0,2,1,3,3,0,308.63115899999997,2,2,0.20788891905855336,0
1380,2381,0,0,0,884.2650024000001,0,1,4,44,1,0,42142,2,0,112,1,8,0,3,1,5,4,1,396.17554,5,2,0.9869029044642857,1
1381,7185,0,1,1,438.92794239999995,0,1,3,55,1,1,26676,1,1,112,7,96,0,1,1,5,1,0,537.6,3,3,0.040822911309523806,0
1382,7244,0,2,2,3076.325637,0,1,3,27,1,1,41279,0,0,115,1,30,0,2,1,5,2,0,251.42998799999998,5,2,0.8916885904347825,1
1383,8513,0,1,1,2072.537773,0,3,3,42,0,1,15529,1,1,273,1,64,0,9,1,5,2,1,1965.6,4,1,0.1186205227220696,0
1384,2181,0,4,4,859.1305411000001,0,2,3,6,0,1,0,1,0,128,4,24,0,6,0,1,3,1,1448.994134,3,2,0.2796648896809896,0
1385,1094,0,3,3,264.65737540000003,0,1,2,20,0,0,23170,1,0,71,21,67,0,1,1,5,3,2,340.8,2,2,0.05563535324784529,0
1386,3294,0,0,0,460.7244307,0,1,3,28,0,0,17343,2,0,63,9,92,0,5,0,2,1,1,208.659743,1,2,0.07949006740855763,0
1387,1103,0,0,0,486.062003,0,1,2,15,0,1,25854,1,0,68,24,37,0,9,1,5,3,1,396.284835,2,2,0.1931883954689984,0
1388,8629,0,0,0,258.08498990000004,1,1,2,58,1,1,46900,1,1,66,13,59,0,1,0,0,1,3,316.8,2,2,0.06627760398048281,0
1389,4429,0,1,1,864.6504108999999,1,1,1,11,1,0,64125,2,1,108,3,44,0,3,0,2,1,1,369.818708,3,3,0.18195505279882151,0
1390,2653,0,2,2,840.5752991,0,1,1,23,1,1,85355,1,1,71,34,47,2,2,1,4,1,2,458.568921,1,1,0.25189550467485766,0
1391,4562,0,3,3,309.6511217,1,2,2,34,1,0,21604,1,0,79,14,28,0,1,1,5,3,1,379.2,2,2,0.13998694471066905,0
1392,8482,0,3,3,2941.22893,0,1,1,8,0,1,0,1,0,107,0,62,0,2,1,5,2,0,513.6,3,2,0.44335678776002413,0
1393,5616,0,1,1,589.8733666,0,2,3,39,1,0,53998,1,0,78,5,38,5,8,1,5,3,2,414.519064,2,2,0.19901260681511473,0
1394,4304,0,2,2,1749.7522010000002,1,1,2,51,0,1,0,1,0,73,9,94,0,2,1,3,3,0,350.4,1,2,0.25499157694549696,0
1395,1569,0,4,4,321.86086439999997,0,2,1,4,1,0,68776,0,1,80,28,78,0,1,1,5,2,2,87.861666,2,2,0.05158026673076922,0
1396,1536,0,0,0,2320.726972,0,2,1,7,1,0,45039,0,1,96,27,94,0,2,1,4,3,0,192.144838,2,3,0.2571727584219858,0
1397,2589,0,1,1,803.2401911000001,0,1,4,58,1,1,27658,0,1,68,4,75,0,2,1,4,2,2,160.07526000000001,2,2,0.15749807668627452,0
1398,4120,0,4,4,1391.85348,0,3,1,29,1,1,64113,1,0,117,24,32,0,2,2,8,3,0,561.6,2,2,0.3717557371794872,0
1399,5581,0,3,3,896.6309774,0,2,1,23,1,1,41829,1,1,76,11,41,0,2,1,4,1,2,416.365369,1,2,0.28775063459563543,0
1400,4124,0,2,2,1198.1984810000001,1,1,4,12,0,0,21514,2,1,62,0,59,0,2,1,5,3,0,257.248789,1,2,0.3275556262985238,0
1401,3647,0,4,4,553.2629846,0,1,4,26,1,1,27722,1,0,69,3,29,0,9,1,5,2,2,331.2,2,2,0.27649324567716144,0
1402,4921,0,4,4,1166.057298,0,3,2,41,1,0,21506,1,0,151,11,42,0,4,1,5,1,0,826.658992,5,2,0.1838627086092715,0
1403,1009,0,0,0,288.6451602,1,2,1,12,0,0,10312,1,1,78,10,63,0,1,1,5,1,0,486.27855700000003,2,3,0.05873934884004885,0
1404,8888,0,3,3,1274.1847539999999,1,1,3,28,1,0,73054,2,1,106,34,36,1,2,1,4,3,1,419.36595800000003,3,2,0.333905857966457,0
1405,2306,0,0,0,539.8098107999999,0,1,3,13,1,0,73775,1,0,67,14,51,0,3,1,5,1,0,321.6,2,2,0.1579777028972783,0
1406,350,0,2,2,728.5030982999999,1,1,1,51,1,1,44788,1,1,61,6,48,0,2,0,0,1,0,386.031248,2,1,0.24880570297131144,0
1407,100,0,4,4,1765.196339,0,2,1,24,0,0,22510,1,0,95,19,48,0,2,1,5,3,3,456.0,2,1,0.38710446030701756,0
1408,7062,0,3,3,1702.9893379999999,0,2,4,58,1,1,54613,2,0,213,29,62,0,5,1,5,3,2,731.5590070000001,4,2,0.12895572754808418,0
1409,5429,0,3,3,249.12576040000002,1,1,1,34,0,0,25965,1,0,65,23,27,0,1,1,4,3,0,329.206567,2,2,0.14195200022792023,0
1410,2455,0,0,0,403.93150019999996,0,1,2,4,1,0,34911,0,0,105,6,31,1,1,1,5,4,0,126.779673,3,3,0.1240956989861751,0
1411,4531,0,0,0,261.93373760000003,1,1,3,54,1,1,78618,2,0,66,7,56,0,1,2,8,3,0,225.578841,1,2,0.07086951774891775,0
1412,6682,0,0,0,504.96896380000004,0,1,1,0,1,0,61080,2,0,66,7,41,2,9,1,5,3,2,294.284951,2,2,0.18661085136733188,0
1413,3027,0,0,0,498.34571320000003,0,1,4,1,1,0,60415,0,0,62,10,31,0,5,1,5,1,1,72.665253,1,1,0.2592849704474506,0
1414,6983,0,2,2,253.0639412,0,1,4,37,0,0,25143,0,0,66,34,38,0,1,0,1,3,1,8.737111,2,2,0.10090268787878788,0
1415,2923,0,2,2,739.6719746,0,1,2,23,1,1,41045,1,0,64,9,28,1,2,1,5,1,1,394.582401,2,2,0.4127633786830357,0
1416,9014,0,2,2,383.2898507,0,2,2,43,1,1,97729,0,1,95,18,21,0,1,1,5,1,3,97.176153,2,2,0.1921252384461153,0
1417,5865,0,3,3,496.14059169999996,0,1,1,14,1,0,55702,0,1,61,13,55,0,6,1,5,3,0,151.13336,2,2,0.14788095132637852,0
1418,11,0,2,2,386.1486269,1,2,2,27,1,0,93272,2,1,95,3,54,0,1,1,5,1,1,281.110788,2,2,0.0752726368226121,0
1419,4424,0,2,2,2265.853652,1,1,3,17,0,1,23665,1,1,67,19,50,0,2,1,5,3,1,404.817249,2,2,0.6763742244776119,1
1420,4235,0,0,0,1040.896865,1,1,1,40,0,1,20228,1,0,101,3,43,1,2,1,5,3,1,523.815839,3,2,0.23967231521989407,0
1421,2340,0,4,4,483.4710493,1,1,2,24,1,0,38713,1,0,66,31,69,4,6,1,5,1,2,316.8,2,2,0.10616404244620115,0
1422,8022,0,3,3,825.7666512,1,1,3,3,0,0,23815,1,1,73,4,47,0,2,1,5,1,2,424.330166,2,2,0.24067812626056542,0
1423,2536,0,4,4,305.26295319999997,0,2,1,3,0,0,0,1,0,93,15,31,3,1,1,5,3,1,446.4,2,3,0.10588378536246965,0
1424,1621,0,2,2,401.23193460000005,0,2,1,9,1,0,47221,1,1,99,8,79,0,1,1,4,3,0,475.2,1,3,0.051301871192942085,0
1425,5596,0,0,0,1335.5486369999999,0,1,3,5,1,1,34495,2,1,113,27,29,0,2,1,5,2,1,389.673944,3,2,0.4075522236801953,0
1426,5249,0,0,0,236.44316099999998,0,1,2,9,1,1,46264,2,0,62,17,75,0,1,0,0,4,1,199.37361,2,2,0.05084799161290322,0
1427,7177,0,4,4,248.93379280000002,0,1,2,37,1,1,46051,1,1,63,16,34,0,1,1,3,2,1,302.4,1,3,0.11621558954248366,0
1428,6161,0,4,4,475.5720009,0,2,3,33,0,0,23975,1,1,128,8,39,0,1,0,2,3,0,614.4,3,1,0.09526682710336538,0
1429,6973,0,2,2,1386.4384949999999,0,1,2,40,0,0,0,1,0,74,4,12,4,2,1,3,3,0,580.8867849999999,2,3,1.5613046114864864,1
1430,8414,0,3,3,302.0424822,0,1,2,35,1,0,78561,1,1,74,7,50,0,1,1,3,3,1,355.2,1,2,0.0816331032972973,0
1431,2138,0,2,2,628.5305195000001,0,2,1,56,0,1,0,1,0,90,4,63,0,7,1,5,3,0,432.0,1,2,0.11085194347442683,0
1432,7460,0,2,2,250.60219709999998,0,1,1,44,1,0,61402,1,1,63,14,56,2,1,2,6,3,0,302.4,2,2,0.07103236879251701,0
1433,3594,0,3,3,282.6307641,0,1,3,3,1,1,65090,0,1,71,28,3,0,1,1,5,2,0,73.99509599999999,2,2,1.326904995774648,1
1434,7984,0,4,4,436.97179400000005,0,3,4,2,1,1,88495,1,1,108,2,83,0,1,1,5,3,1,535.926948,1,2,0.048747411200356985,0
1435,8093,0,4,4,1217.458795,0,1,3,23,1,1,52797,0,1,104,14,13,1,2,1,5,3,0,88.173438,5,1,0.900487274408284,1
1436,4555,0,4,4,352.80442519999997,1,2,5,31,1,1,31278,1,1,92,24,95,4,1,1,3,3,1,441.6,1,2,0.0403666390389016,0
1437,8138,0,2,2,1043.657466,0,2,3,55,0,0,24177,1,1,92,4,37,1,2,1,4,3,0,441.6,2,2,0.30659737544065807,0
1438,4886,0,0,0,274.61213829999997,0,1,1,27,1,0,96339,2,1,68,1,44,0,1,0,0,1,1,293.205349,2,2,0.09178213178475934,0
1439,7610,0,2,2,917.5171899000001,0,3,3,20,1,1,68164,0,0,119,27,37,2,6,1,5,3,0,222.582872,2,1,0.20838455369066547,0
1440,9103,0,1,1,497.90799330000004,0,1,1,21,0,1,0,1,0,71,17,57,0,5,1,3,1,0,340.8,1,2,0.12303137961452928,0
1441,4763,0,1,1,258.5937023,0,1,3,41,0,0,21603,1,1,68,11,46,2,1,1,5,4,1,326.4,2,3,0.0826706209398977,0
1442,7391,0,0,0,944.9745947,0,1,2,32,0,0,0,0,1,63,11,20,0,2,2,7,3,1,117.74441599999999,2,2,0.749979837063492,1
1443,739,0,2,2,456.88193870000003,0,1,2,55,0,1,0,1,0,70,5,33,1,7,1,5,3,1,524.836298,1,2,0.19778438904761905,0
1444,7533,0,0,0,257.4020376,1,1,4,5,1,0,34990,0,0,65,23,73,0,1,1,5,1,3,42.689135,2,2,0.05424700476290833,0
1445,1455,0,3,3,878.988406,0,1,4,45,1,0,22849,1,1,109,5,75,0,4,1,5,3,2,523.2,5,2,0.10752151755351683,0
1446,1858,0,3,3,250.7407815,0,1,5,40,1,1,32893,2,1,63,13,14,0,1,1,5,2,0,174.086385,2,2,0.28428660034013603,0
1447,6311,0,0,0,252.241457,0,1,2,14,0,1,0,1,0,73,24,15,0,1,0,2,1,1,350.4,1,2,0.23035749497716895,0
1448,7814,0,4,4,754.2713967,0,1,2,21,0,1,0,1,0,111,7,25,0,3,1,4,2,1,1186.9724449999999,3,2,0.2718095123243243,0
1449,7037,0,0,0,600.5214792,1,2,1,3,1,1,26876,1,0,76,17,72,0,8,0,1,3,0,364.8,2,2,0.10974442236842107,0
1450,8420,0,4,4,2099.825947,0,1,3,17,1,1,71663,0,1,74,23,22,0,2,0,2,1,3,84.494022,2,2,1.2898193777641276,1
1451,8326,0,2,2,234.50844790000002,0,1,2,45,0,1,0,1,0,69,1,56,0,1,1,5,3,0,331.2,2,2,0.060690592106625266,0
1452,631,0,2,2,878.3165364,0,1,1,22,0,0,16994,1,1,112,25,12,0,8,1,5,3,2,806.4,3,2,0.6535093276785714,1
1453,881,0,0,0,452.99653880000005,0,1,3,44,1,1,64270,0,0,117,12,58,0,1,1,5,1,0,46.104534,5,1,0.06675457394636015,0
1454,834,0,4,4,603.3222351,0,2,1,38,0,0,0,1,0,83,4,3,0,3,0,1,1,2,597.6,2,2,2.4229808638554213,1
1455,8641,0,0,0,530.8246978,0,3,5,8,0,0,0,0,0,145,29,70,0,1,1,4,1,3,358.765757,3,2,0.052297999783251226,0
1456,3554,0,2,2,267.4730716,1,1,2,37,1,1,56342,1,0,69,12,89,0,1,1,4,1,2,331.2,2,1,0.04355529581501385,0
1457,7395,0,2,2,492.98075,0,1,1,19,0,0,0,1,0,70,25,21,0,6,1,5,4,2,837.438442,2,2,0.3353610544217687,0
1458,134,0,2,2,1413.112134,0,1,1,30,1,1,28327,1,0,185,29,26,0,3,1,4,4,3,888.0,6,2,0.29378630644490644,0
1459,5292,0,0,0,247.15284309999998,1,1,1,6,1,1,95697,0,1,61,16,55,0,1,1,4,1,0,114.273025,1,2,0.07366701731743666,0
1460,8330,0,3,3,600.5214792,1,2,1,3,1,1,26876,1,0,76,17,72,0,8,1,5,3,0,364.8,2,2,0.10974442236842107,0
1461,8600,0,1,1,1408.2639179999999,0,3,2,10,0,1,0,1,0,102,17,91,0,2,1,5,3,0,734.4,2,3,0.15171987912087911,0
1462,422,0,4,4,1911.656806,0,1,3,24,0,0,0,1,0,61,31,43,0,2,1,5,3,1,657.808231,1,1,0.7288054921845215,1
1463,4949,0,2,2,663.1665538,0,2,2,9,1,1,32918,1,1,84,33,69,0,3,1,4,2,0,403.2,2,2,0.1144179699447895,0
1464,7409,0,0,0,743.2299921,0,1,1,19,0,0,0,1,0,71,4,76,0,2,1,5,1,3,447.333545,2,2,0.1377372112861379,0
1465,4793,0,4,4,292.8115104,0,1,1,16,1,1,63127,0,1,74,35,17,1,1,1,3,4,0,174.292234,1,3,0.23275954721780603,0
1466,1186,0,2,2,4661.187375,0,2,2,55,1,1,22022,1,0,136,35,1,0,2,1,4,1,1,979.2,3,3,34.273436580882354,1
1467,8756,0,0,0,1651.500927,0,2,1,31,1,0,51725,0,1,138,9,16,1,2,1,5,3,0,159.004261,3,2,0.7479623763586957,1
1468,381,0,1,1,860.9158215,1,1,3,5,1,0,79090,2,1,107,2,74,0,3,1,3,1,1,289.040734,3,2,0.1087289494190452,0
1469,8090,0,0,0,1021.356338,0,2,2,30,1,0,39719,1,0,131,1,57,0,3,1,5,3,0,628.8,5,2,0.13678268889781706,0
1470,5446,0,4,4,1004.928585,0,2,2,14,1,1,58194,1,1,84,26,23,0,2,1,5,1,3,450.996589,2,1,0.5201493711180124,1
1471,4583,0,0,0,574.6148291000001,0,1,2,36,1,1,61990,0,1,72,21,47,0,9,1,5,3,0,48.884434000000006,2,2,0.16980343649527188,0
1472,121,0,0,0,374.6751625,1,2,2,49,1,0,41479,0,1,94,14,38,1,1,1,4,1,2,19.575682999999998,1,3,0.10489226273796193,0
1473,7912,0,0,0,748.6068405,0,2,3,22,1,0,97899,0,0,95,29,73,3,7,1,5,3,1,3.7721050000000003,2,2,0.10794619185291997,0
1474,673,0,4,4,912.0065162000001,0,1,2,38,1,0,63878,2,1,113,32,47,0,9,1,5,2,2,370.285349,3,1,0.17172030054603654,0
1475,2580,0,0,0,567.8046711000001,0,1,1,5,1,0,68671,0,1,70,30,49,0,6,2,7,1,2,8.076879,1,2,0.1655407204373178,0
1476,247,0,4,4,751.7083811000001,0,1,3,51,0,0,0,1,0,102,19,13,0,3,1,5,3,0,1178.995926,3,2,0.5668992315987934,1
1477,7731,0,0,0,453.05306629999995,0,1,2,13,1,1,34640,2,1,117,23,54,2,1,1,4,3,2,466.318191,5,2,0.07170830425767648,0
1478,3376,0,2,2,269.1380574,0,1,3,24,0,0,21959,1,1,71,0,69,0,1,0,2,4,3,340.8,2,1,0.05493734586650336,0
1479,4997,0,3,3,806.8623946,0,1,3,19,1,0,51584,1,0,69,11,98,2,2,0,0,3,1,368.919773,1,1,0.11932303972197575,0
1480,7268,0,0,0,247.85767230000002,0,1,3,57,1,0,65744,2,0,62,9,77,0,1,0,2,1,2,166.507217,2,2,0.05191823885630499,0
1481,2005,0,3,3,911.2041502999998,0,1,3,8,0,0,25198,1,1,118,26,36,0,4,1,5,2,2,566.4,3,1,0.21450191862052725,0
1482,8985,0,3,3,277.2441318,0,1,4,30,1,0,79663,2,0,69,14,39,0,1,1,4,2,1,263.957201,1,2,0.10302643322185061,0
1483,5049,0,3,3,430.57932089999997,0,1,3,27,1,0,31071,0,0,111,0,57,2,1,1,4,1,2,215.23091000000002,5,1,0.06805426282598387,0
1484,6869,0,2,2,510.335758,0,2,3,50,1,0,39452,2,0,131,6,54,0,1,0,2,3,3,398.190882,3,2,0.07214245942889454,0
1485,2012,0,0,0,478.49605130000003,0,1,3,18,1,0,25813,2,0,61,16,97,0,8,1,3,2,0,205.332749,2,2,0.08086801610613487,0
1486,1254,0,0,0,1054.110977,0,2,5,33,1,0,59965,1,1,131,7,54,0,7,1,4,3,1,905.0304480000001,3,2,0.14901201258128358,0
1487,4748,0,1,1,217.9425137,0,1,1,58,0,1,0,1,0,63,23,90,0,1,1,5,2,1,544.362598,1,2,0.03843783310405644,0
1488,7547,0,4,4,761.0840476,0,2,2,55,1,0,98701,0,1,94,22,66,0,3,1,3,3,1,79.61563100000001,2,1,0.12267634551901999,0
1489,1577,0,3,3,851.0525936,0,2,2,29,0,0,0,1,0,121,5,94,0,8,1,4,1,1,871.2,5,2,0.07482438839458413,0
1490,1246,0,0,0,1617.294049,0,1,2,23,1,0,64388,0,0,68,9,46,0,2,1,5,1,1,12.394834,2,2,0.5170377394501279,1
1491,5677,0,0,0,242.5494812,0,1,2,57,1,1,66841,0,0,62,4,73,0,1,1,5,4,2,123.43663400000001,2,2,0.05359025214317278,0
1492,8446,0,0,0,289.9317224,0,1,1,11,1,0,33738,2,0,74,6,50,1,1,0,0,1,0,304.39047200000005,2,2,0.07835992497297298,0
1493,6949,0,2,2,363.30540299999996,0,2,3,51,1,1,43334,1,1,95,3,72,2,1,0,1,4,2,614.367195,1,1,0.05311482499999999,0
1494,7224,0,2,2,345.71542489999996,0,2,2,27,0,0,0,2,1,91,13,89,0,1,1,5,2,3,245.673365,2,2,0.042686186553895535,0
1495,4832,0,4,4,339.47203010000004,0,2,2,20,1,0,83431,1,1,84,13,33,0,1,1,5,1,3,403.2,2,2,0.12246465732323233,0
1496,2011,0,1,1,378.14547999999996,0,2,2,31,1,1,57647,1,1,94,3,99,0,1,1,5,3,1,451.2,1,2,0.040634588437567155,0
1497,494,0,0,0,584.1528134,0,2,3,34,0,1,0,1,0,79,17,4,0,3,1,3,3,2,379.2,2,3,1.8485848525316455,1
1498,2600,0,2,2,547.9854217999999,0,1,1,20,1,1,38210,1,1,69,25,41,0,3,1,4,1,0,383.043363,2,2,0.19370287090844818,0
1499,4780,0,4,4,2045.524946,0,1,1,26,0,0,0,1,1,67,28,72,0,2,1,5,2,0,482.4,2,3,0.42403087603648426,0
1500,6314,0,0,0,831.9123035,0,1,3,31,1,0,49734,0,1,69,3,41,0,2,0,2,4,2,154.748539,2,2,0.2940658548957229,0
1501,7654,0,1,1,518.1620895,1,1,4,52,1,0,97131,1,1,64,5,80,0,6,1,3,1,0,307.2,2,1,0.10120353310546874,0
1502,3225,0,0,0,416.37933599999997,0,1,2,10,0,1,11689,1,0,117,7,46,0,1,0,2,4,3,561.6,3,2,0.07736516833890747,0
1503,25,0,3,3,485.3100287,0,2,1,52,0,0,17120,1,1,125,14,95,0,1,2,8,3,0,717.2859490000001,3,2,0.04086821294315789,0
1504,6148,0,0,0,753.1697272000001,0,1,1,1,1,1,82157,1,0,188,5,33,0,1,0,2,4,0,1353.6,6,2,0.12140066524822697,0
1505,7981,0,1,1,328.0457296,0,2,3,42,1,0,63297,2,1,82,1,33,0,1,1,5,1,3,251.756739,2,2,0.12122902054693274,0
1506,4976,0,1,1,3296.115225,0,1,1,41,1,0,66014,2,1,102,34,11,0,2,1,5,1,1,459.966453,3,2,2.937714104278075,1
1507,2220,0,2,2,268.4581561,0,1,1,17,1,1,98121,1,0,67,22,49,0,1,1,5,1,3,383.655742,1,1,0.08177220715808711,0
1508,7829,0,1,1,1039.296347,0,2,3,47,1,1,93495,2,1,129,8,1,0,9,1,3,3,0,618.2065299999999,3,2,8.056560829457364,1
1509,3000,0,0,0,903.6657561000001,0,3,2,28,1,0,89382,1,1,112,2,61,0,3,0,1,3,1,573.990258,2,1,0.13226957788348948,0
1510,2493,0,3,3,535.218703,0,2,1,42,1,0,97742,0,1,132,6,52,0,1,0,2,4,1,199.590599,3,2,0.07797475276806527,0
1511,2680,0,3,3,1188.0966230000001,0,3,1,15,0,0,0,1,0,114,29,96,0,2,1,5,3,1,820.8,2,2,0.10856146043494154,0
1512,3321,0,0,0,255.70943230000003,0,1,2,40,0,1,0,1,0,73,30,8,0,1,0,0,3,1,525.6,2,2,0.43785861695205486,0
1513,7941,0,2,2,791.482311,0,2,2,58,1,0,77153,2,1,99,3,27,1,5,1,5,3,1,355.641958,2,2,0.2961026228956229,0
1514,7834,0,2,2,984.0082616000001,0,2,4,15,1,1,94590,1,1,81,26,31,0,2,1,5,1,3,388.8,1,2,0.391879036877738,0
1515,7812,0,3,3,435.1550504,0,3,1,58,1,0,74163,1,1,108,14,63,0,1,1,3,4,0,518.4,2,1,0.06395576872427984,0
1516,1852,0,0,0,2220.782615,0,3,1,22,1,0,40450,1,1,287,8,20,3,7,1,5,2,1,1377.6,4,1,0.38689592595818817,0
1517,189,0,0,0,482.5258632,0,1,1,28,0,1,0,1,0,71,8,30,0,8,1,4,4,3,511.2,1,2,0.22653796394366196,0
1518,8004,0,3,3,694.7838781,0,2,1,46,0,0,0,1,0,99,12,77,0,4,0,2,1,2,475.2,1,2,0.09114310351567625,0
1519,6079,0,2,2,334.4809462,0,2,2,36,1,0,33243,0,1,85,13,19,0,1,1,5,1,2,24.555177,2,1,0.20710894501547988,0
1520,4674,0,3,3,235.7503128,0,1,4,46,0,1,0,2,1,64,25,80,0,1,1,5,1,1,199.791024,2,2,0.046044982968749995,0
1521,7659,0,0,0,3594.471048,0,3,1,35,0,1,0,1,0,114,33,55,0,2,0,2,3,1,820.8,2,3,0.5732808688995216,1
1522,4840,0,4,4,1040.896865,1,1,1,40,0,1,20228,1,0,101,3,43,1,2,1,4,3,1,523.815839,3,2,0.23967231521989407,0
1523,492,0,3,3,404.816129,0,1,1,54,1,0,92801,2,1,100,24,23,0,1,1,4,1,3,407.045238,3,2,0.17600701260869564,0
1524,3442,0,0,0,685.2001946,0,1,2,4,0,1,0,1,0,69,7,45,1,2,1,4,1,1,406.99944300000004,2,2,0.22067639117552337,0
1525,5344,0,2,2,290.3024168,0,1,2,58,1,1,36845,1,1,74,14,33,0,1,1,4,4,1,355.2,2,1,0.11887895855855855,0
1526,6242,0,2,2,1803.911422,0,1,2,24,0,0,0,1,0,63,28,82,0,2,1,5,2,3,503.204804,2,2,0.34918920286488575,0
